Path,Label,LabelInd,IsAugment
SoccerJuggling/v_SoccerJuggling_g22_c03.avi,SoccerJuggling,19,1
WalkingWithDog/v_WalkingWithDog_g15_c02.avi,WalkingWithDog,24,0
WalkingWithDog/v_WalkingWithDog_g15_c02.avi,WalkingWithDog,24,1
WalkingWithDog/v_WalkingWithDog_g15_c02.avi,WalkingWithDog,24,1
WalkingWithDog/v_WalkingWithDog_g15_c02.avi,WalkingWithDog,24,1
WalkingWithDog/v_WalkingWithDog_g15_c02.avi,WalkingWithDog,24,1
RopeClimbing/v_RopeClimbing_g22_c03.avi,RopeClimbing,14,0
RopeClimbing/v_RopeClimbing_g22_c03.avi,RopeClimbing,14,1
RopeClimbing/v_RopeClimbing_g22_c03.avi,RopeClimbing,14,1
RopeClimbing/v_RopeClimbing_g22_c03.avi,RopeClimbing,14,1
RopeClimbing/v_RopeClimbing_g22_c03.avi,RopeClimbing,14,1
CricketBowling/v_CricketBowling_g12_c02.avi,CricketBowling,5,0
CricketBowling/v_CricketBowling_g12_c02.avi,CricketBowling,5,1
CricketBowling/v_CricketBowling_g12_c02.avi,CricketBowling,5,1
CricketBowling/v_CricketBowling_g12_c02.avi,CricketBowling,5,1
CricketBowling/v_CricketBowling_g12_c02.avi,CricketBowling,5,1
Skijet/v_Skijet_g22_c04.avi,Skijet,18,0
Skijet/v_Skijet_g22_c04.avi,Skijet,18,1
Skijet/v_Skijet_g22_c04.avi,Skijet,18,1
Skijet/v_Skijet_g22_c04.avi,Skijet,18,1
Skijet/v_Skijet_g22_c04.avi,Skijet,18,1
SoccerJuggling/v_SoccerJuggling_g22_c06.avi,SoccerJuggling,19,0
SoccerJuggling/v_SoccerJuggling_g22_c06.avi,SoccerJuggling,19,1
SoccerJuggling/v_SoccerJuggling_g22_c06.avi,SoccerJuggling,19,1
SoccerJuggling/v_SoccerJuggling_g22_c06.avi,SoccerJuggling,19,1
SoccerJuggling/v_SoccerJuggling_g22_c06.avi,SoccerJuggling,19,1
WalkingWithDog/v_WalkingWithDog_g16_c04.avi,WalkingWithDog,24,0
WalkingWithDog/v_WalkingWithDog_g16_c04.avi,WalkingWithDog,24,1
WalkingWithDog/v_WalkingWithDog_g16_c04.avi,WalkingWithDog,24,1
WalkingWithDog/v_WalkingWithDog_g16_c04.avi,WalkingWithDog,24,1
WalkingWithDog/v_WalkingWithDog_g16_c04.avi,WalkingWithDog,24,1
Surfing/v_Surfing_g10_c03.avi,Surfing,20,0
Surfing/v_Surfing_g10_c03.avi,Surfing,20,1
Surfing/v_Surfing_g10_c03.avi,Surfing,20,1
Surfing/v_Surfing_g10_c03.avi,Surfing,20,1
Surfing/v_Surfing_g10_c03.avi,Surfing,20,1
Diving/v_Diving_g19_c01.avi,Diving,6,0
Diving/v_Diving_g19_c01.avi,Diving,6,1
Diving/v_Diving_g19_c01.avi,Diving,6,1
Diving/v_Diving_g19_c01.avi,Diving,6,1
Diving/v_Diving_g19_c01.avi,Diving,6,1
Fencing/v_Fencing_g25_c03.avi,Fencing,7,0
Fencing/v_Fencing_g25_c03.avi,Fencing,7,1
Fencing/v_Fencing_g25_c03.avi,Fencing,7,1
Fencing/v_Fencing_g25_c03.avi,Fencing,7,1
Fencing/v_Fencing_g25_c03.avi,Fencing,7,1
TennisSwing/v_TennisSwing_g13_c04.avi,TennisSwing,21,0
TennisSwing/v_TennisSwing_g13_c04.avi,TennisSwing,21,1
TennisSwing/v_TennisSwing_g13_c04.avi,TennisSwing,21,1
TennisSwing/v_TennisSwing_g13_c04.avi,TennisSwing,21,1
TennisSwing/v_TennisSwing_g13_c04.avi,TennisSwing,21,1
Diving/v_Diving_g19_c03.avi,Diving,6,0
Diving/v_Diving_g19_c03.avi,Diving,6,1
Diving/v_Diving_g19_c03.avi,Diving,6,1
Diving/v_Diving_g19_c03.avi,Diving,6,1
Diving/v_Diving_g19_c03.avi,Diving,6,1
RopeClimbing/v_RopeClimbing_g21_c01.avi,RopeClimbing,14,0
RopeClimbing/v_RopeClimbing_g21_c01.avi,RopeClimbing,14,1
RopeClimbing/v_RopeClimbing_g21_c01.avi,RopeClimbing,14,1
RopeClimbing/v_RopeClimbing_g21_c01.avi,RopeClimbing,14,1
RopeClimbing/v_RopeClimbing_g21_c01.avi,RopeClimbing,14,1
Basketball/v_Basketball_g22_c07.avi,Basketball,1,0
Basketball/v_Basketball_g22_c07.avi,Basketball,1,1
Basketball/v_Basketball_g22_c07.avi,Basketball,1,1
Basketball/v_Basketball_g22_c07.avi,Basketball,1,1
Basketball/v_Basketball_g22_c07.avi,Basketball,1,1
CliffDiving/v_CliffDiving_g18_c03.avi,CliffDiving,4,0
CliffDiving/v_CliffDiving_g18_c03.avi,CliffDiving,4,1
CliffDiving/v_CliffDiving_g18_c03.avi,CliffDiving,4,1
CliffDiving/v_CliffDiving_g18_c03.avi,CliffDiving,4,1
CliffDiving/v_CliffDiving_g18_c03.avi,CliffDiving,4,1
TennisSwing/v_TennisSwing_g18_c04.avi,TennisSwing,21,0
TennisSwing/v_TennisSwing_g18_c04.avi,TennisSwing,21,1
TennisSwing/v_TennisSwing_g18_c04.avi,TennisSwing,21,1
TennisSwing/v_TennisSwing_g18_c04.avi,TennisSwing,21,1
TennisSwing/v_TennisSwing_g18_c04.avi,TennisSwing,21,1
TrampolineJumping/v_TrampolineJumping_g14_c01.avi,TrampolineJumping,22,0
TrampolineJumping/v_TrampolineJumping_g14_c01.avi,TrampolineJumping,22,1
TrampolineJumping/v_TrampolineJumping_g14_c01.avi,TrampolineJumping,22,1
TrampolineJumping/v_TrampolineJumping_g14_c01.avi,TrampolineJumping,22,1
TrampolineJumping/v_TrampolineJumping_g14_c01.avi,TrampolineJumping,22,1
SoccerJuggling/v_SoccerJuggling_g13_c01.avi,SoccerJuggling,19,0
SoccerJuggling/v_SoccerJuggling_g13_c01.avi,SoccerJuggling,19,1
SoccerJuggling/v_SoccerJuggling_g13_c01.avi,SoccerJuggling,19,1
SoccerJuggling/v_SoccerJuggling_g13_c01.avi,SoccerJuggling,19,1
SoccerJuggling/v_SoccerJuggling_g13_c01.avi,SoccerJuggling,19,1
Surfing/v_Surfing_g11_c04.avi,Surfing,20,0
Surfing/v_Surfing_g11_c04.avi,Surfing,20,1
Surfing/v_Surfing_g11_c04.avi,Surfing,20,1
Surfing/v_Surfing_g11_c04.avi,Surfing,20,1
Surfing/v_Surfing_g11_c04.avi,Surfing,20,1
CricketBowling/v_CricketBowling_g10_c01.avi,CricketBowling,5,0
CricketBowling/v_CricketBowling_g10_c01.avi,CricketBowling,5,1
CricketBowling/v_CricketBowling_g10_c01.avi,CricketBowling,5,1
CricketBowling/v_CricketBowling_g10_c01.avi,CricketBowling,5,1
CricketBowling/v_CricketBowling_g10_c01.avi,CricketBowling,5,1
IceDancing/v_IceDancing_g24_c03.avi,IceDancing,11,0
IceDancing/v_IceDancing_g24_c03.avi,IceDancing,11,1
IceDancing/v_IceDancing_g24_c03.avi,IceDancing,11,1
IceDancing/v_IceDancing_g24_c03.avi,IceDancing,11,1
IceDancing/v_IceDancing_g24_c03.avi,IceDancing,11,1
SkateBoarding/v_SkateBoarding_g19_c02.avi,SkateBoarding,16,0
SkateBoarding/v_SkateBoarding_g19_c02.avi,SkateBoarding,16,1
SkateBoarding/v_SkateBoarding_g19_c02.avi,SkateBoarding,16,1
SkateBoarding/v_SkateBoarding_g19_c02.avi,SkateBoarding,16,1
SkateBoarding/v_SkateBoarding_g19_c02.avi,SkateBoarding,16,1
HorseRiding/v_HorseRiding_g17_c03.avi,HorseRiding,10,0
HorseRiding/v_HorseRiding_g17_c03.avi,HorseRiding,10,1
HorseRiding/v_HorseRiding_g17_c03.avi,HorseRiding,10,1
HorseRiding/v_HorseRiding_g17_c03.avi,HorseRiding,10,1
HorseRiding/v_HorseRiding_g17_c03.avi,HorseRiding,10,1
IceDancing/v_IceDancing_g12_c03.avi,IceDancing,11,0
IceDancing/v_IceDancing_g12_c03.avi,IceDancing,11,1
IceDancing/v_IceDancing_g12_c03.avi,IceDancing,11,1
IceDancing/v_IceDancing_g12_c03.avi,IceDancing,11,1
IceDancing/v_IceDancing_g12_c03.avi,IceDancing,11,1
HorseRiding/v_HorseRiding_g22_c01.avi,HorseRiding,10,0
HorseRiding/v_HorseRiding_g22_c01.avi,HorseRiding,10,1
HorseRiding/v_HorseRiding_g22_c01.avi,HorseRiding,10,1
HorseRiding/v_HorseRiding_g22_c01.avi,HorseRiding,10,1
HorseRiding/v_HorseRiding_g22_c01.avi,HorseRiding,10,1
FloorGymnastics/v_FloorGymnastics_g13_c01.avi,FloorGymnastics,8,0
FloorGymnastics/v_FloorGymnastics_g13_c01.avi,FloorGymnastics,8,1
FloorGymnastics/v_FloorGymnastics_g13_c01.avi,FloorGymnastics,8,1
FloorGymnastics/v_FloorGymnastics_g13_c01.avi,FloorGymnastics,8,1
FloorGymnastics/v_FloorGymnastics_g13_c01.avi,FloorGymnastics,8,1
Skijet/v_Skijet_g19_c03.avi,Skijet,18,0
Skijet/v_Skijet_g19_c03.avi,Skijet,18,1
Skijet/v_Skijet_g19_c03.avi,Skijet,18,1
Skijet/v_Skijet_g19_c03.avi,Skijet,18,1
Skijet/v_Skijet_g19_c03.avi,Skijet,18,1
SkateBoarding/v_SkateBoarding_g15_c04.avi,SkateBoarding,16,0
SkateBoarding/v_SkateBoarding_g15_c04.avi,SkateBoarding,16,1
SkateBoarding/v_SkateBoarding_g15_c04.avi,SkateBoarding,16,1
SkateBoarding/v_SkateBoarding_g15_c04.avi,SkateBoarding,16,1
SkateBoarding/v_SkateBoarding_g15_c04.avi,SkateBoarding,16,1
IceDancing/v_IceDancing_g15_c01.avi,IceDancing,11,0
IceDancing/v_IceDancing_g15_c01.avi,IceDancing,11,1
IceDancing/v_IceDancing_g15_c01.avi,IceDancing,11,1
IceDancing/v_IceDancing_g15_c01.avi,IceDancing,11,1
IceDancing/v_IceDancing_g15_c01.avi,IceDancing,11,1
SalsaSpin/v_SalsaSpin_g20_c05.avi,SalsaSpin,15,0
SalsaSpin/v_SalsaSpin_g20_c05.avi,SalsaSpin,15,1
SalsaSpin/v_SalsaSpin_g20_c05.avi,SalsaSpin,15,1
SalsaSpin/v_SalsaSpin_g20_c05.avi,SalsaSpin,15,1
SalsaSpin/v_SalsaSpin_g20_c05.avi,SalsaSpin,15,1
SkateBoarding/v_SkateBoarding_g23_c04.avi,SkateBoarding,16,0
SkateBoarding/v_SkateBoarding_g23_c04.avi,SkateBoarding,16,1
SkateBoarding/v_SkateBoarding_g23_c04.avi,SkateBoarding,16,1
SkateBoarding/v_SkateBoarding_g23_c04.avi,SkateBoarding,16,1
SkateBoarding/v_SkateBoarding_g23_c04.avi,SkateBoarding,16,1
VolleyballSpiking/v_VolleyballSpiking_g15_c03.avi,VolleyballSpiking,23,0
VolleyballSpiking/v_VolleyballSpiking_g15_c03.avi,VolleyballSpiking,23,1
VolleyballSpiking/v_VolleyballSpiking_g15_c03.avi,VolleyballSpiking,23,1
VolleyballSpiking/v_VolleyballSpiking_g15_c03.avi,VolleyballSpiking,23,1
VolleyballSpiking/v_VolleyballSpiking_g15_c03.avi,VolleyballSpiking,23,1
SkateBoarding/v_SkateBoarding_g08_c02.avi,SkateBoarding,16,0
SkateBoarding/v_SkateBoarding_g08_c02.avi,SkateBoarding,16,1
SkateBoarding/v_SkateBoarding_g08_c02.avi,SkateBoarding,16,1
SkateBoarding/v_SkateBoarding_g08_c02.avi,SkateBoarding,16,1
SkateBoarding/v_SkateBoarding_g08_c02.avi,SkateBoarding,16,1
SkateBoarding/v_SkateBoarding_g16_c01.avi,SkateBoarding,16,0
SkateBoarding/v_SkateBoarding_g16_c01.avi,SkateBoarding,16,1
SkateBoarding/v_SkateBoarding_g16_c01.avi,SkateBoarding,16,1
SkateBoarding/v_SkateBoarding_g16_c01.avi,SkateBoarding,16,1
SkateBoarding/v_SkateBoarding_g16_c01.avi,SkateBoarding,16,1
Skiing/v_Skiing_g08_c02.avi,Skiing,17,0
Skiing/v_Skiing_g08_c02.avi,Skiing,17,1
Skiing/v_Skiing_g08_c02.avi,Skiing,17,1
Skiing/v_Skiing_g08_c02.avi,Skiing,17,1
Skiing/v_Skiing_g08_c02.avi,Skiing,17,1
TennisSwing/v_TennisSwing_g10_c07.avi,TennisSwing,21,0
TennisSwing/v_TennisSwing_g10_c07.avi,TennisSwing,21,1
TennisSwing/v_TennisSwing_g10_c07.avi,TennisSwing,21,1
TennisSwing/v_TennisSwing_g10_c07.avi,TennisSwing,21,1
TennisSwing/v_TennisSwing_g10_c07.avi,TennisSwing,21,1
Skiing/v_Skiing_g25_c04.avi,Skiing,17,0
Skiing/v_Skiing_g25_c04.avi,Skiing,17,1
Skiing/v_Skiing_g25_c04.avi,Skiing,17,1
Skiing/v_Skiing_g25_c04.avi,Skiing,17,1
Skiing/v_Skiing_g25_c04.avi,Skiing,17,1
CliffDiving/v_CliffDiving_g18_c06.avi,CliffDiving,4,0
CliffDiving/v_CliffDiving_g18_c06.avi,CliffDiving,4,1
CliffDiving/v_CliffDiving_g18_c06.avi,CliffDiving,4,1
CliffDiving/v_CliffDiving_g18_c06.avi,CliffDiving,4,1
CliffDiving/v_CliffDiving_g18_c06.avi,CliffDiving,4,1
SalsaSpin/v_SalsaSpin_g13_c04.avi,SalsaSpin,15,0
SalsaSpin/v_SalsaSpin_g13_c04.avi,SalsaSpin,15,1
SalsaSpin/v_SalsaSpin_g13_c04.avi,SalsaSpin,15,1
SalsaSpin/v_SalsaSpin_g13_c04.avi,SalsaSpin,15,1
SalsaSpin/v_SalsaSpin_g13_c04.avi,SalsaSpin,15,1
PoleVault/v_PoleVault_g23_c06.avi,PoleVault,13,0
PoleVault/v_PoleVault_g23_c06.avi,PoleVault,13,1
PoleVault/v_PoleVault_g23_c06.avi,PoleVault,13,1
PoleVault/v_PoleVault_g23_c06.avi,PoleVault,13,1
PoleVault/v_PoleVault_g23_c06.avi,PoleVault,13,1
WalkingWithDog/v_WalkingWithDog_g12_c05.avi,WalkingWithDog,24,0
WalkingWithDog/v_WalkingWithDog_g12_c05.avi,WalkingWithDog,24,1
WalkingWithDog/v_WalkingWithDog_g12_c05.avi,WalkingWithDog,24,1
WalkingWithDog/v_WalkingWithDog_g12_c05.avi,WalkingWithDog,24,1
WalkingWithDog/v_WalkingWithDog_g12_c05.avi,WalkingWithDog,24,1
Basketball/v_Basketball_g13_c04.avi,Basketball,1,0
Basketball/v_Basketball_g13_c04.avi,Basketball,1,1
Basketball/v_Basketball_g13_c04.avi,Basketball,1,1
Basketball/v_Basketball_g13_c04.avi,Basketball,1,1
Basketball/v_Basketball_g13_c04.avi,Basketball,1,1
VolleyballSpiking/v_VolleyballSpiking_g11_c05.avi,VolleyballSpiking,23,0
VolleyballSpiking/v_VolleyballSpiking_g11_c05.avi,VolleyballSpiking,23,1
VolleyballSpiking/v_VolleyballSpiking_g11_c05.avi,VolleyballSpiking,23,1
VolleyballSpiking/v_VolleyballSpiking_g11_c05.avi,VolleyballSpiking,23,1
VolleyballSpiking/v_VolleyballSpiking_g11_c05.avi,VolleyballSpiking,23,1
PoleVault/v_PoleVault_g17_c04.avi,PoleVault,13,0
PoleVault/v_PoleVault_g17_c04.avi,PoleVault,13,1
PoleVault/v_PoleVault_g17_c04.avi,PoleVault,13,1
PoleVault/v_PoleVault_g17_c04.avi,PoleVault,13,1
PoleVault/v_PoleVault_g17_c04.avi,PoleVault,13,1
PoleVault/v_PoleVault_g11_c04.avi,PoleVault,13,0
PoleVault/v_PoleVault_g11_c04.avi,PoleVault,13,1
PoleVault/v_PoleVault_g11_c04.avi,PoleVault,13,1
PoleVault/v_PoleVault_g11_c04.avi,PoleVault,13,1
PoleVault/v_PoleVault_g11_c04.avi,PoleVault,13,1
PoleVault/v_PoleVault_g19_c06.avi,PoleVault,13,0
PoleVault/v_PoleVault_g19_c06.avi,PoleVault,13,1
PoleVault/v_PoleVault_g19_c06.avi,PoleVault,13,1
PoleVault/v_PoleVault_g19_c06.avi,PoleVault,13,1
PoleVault/v_PoleVault_g19_c06.avi,PoleVault,13,1
TennisSwing/v_TennisSwing_g22_c06.avi,TennisSwing,21,0
TennisSwing/v_TennisSwing_g22_c06.avi,TennisSwing,21,1
TennisSwing/v_TennisSwing_g22_c06.avi,TennisSwing,21,1
TennisSwing/v_TennisSwing_g22_c06.avi,TennisSwing,21,1
TennisSwing/v_TennisSwing_g22_c06.avi,TennisSwing,21,1
Surfing/v_Surfing_g11_c01.avi,Surfing,20,0
Surfing/v_Surfing_g11_c01.avi,Surfing,20,1
Surfing/v_Surfing_g11_c01.avi,Surfing,20,1
Surfing/v_Surfing_g11_c01.avi,Surfing,20,1
Surfing/v_Surfing_g11_c01.avi,Surfing,20,1
LongJump/v_LongJump_g18_c01.avi,LongJump,12,0
LongJump/v_LongJump_g18_c01.avi,LongJump,12,1
LongJump/v_LongJump_g18_c01.avi,LongJump,12,1
LongJump/v_LongJump_g18_c01.avi,LongJump,12,1
LongJump/v_LongJump_g18_c01.avi,LongJump,12,1
RopeClimbing/v_RopeClimbing_g11_c04.avi,RopeClimbing,14,0
RopeClimbing/v_RopeClimbing_g11_c04.avi,RopeClimbing,14,1
RopeClimbing/v_RopeClimbing_g11_c04.avi,RopeClimbing,14,1
RopeClimbing/v_RopeClimbing_g11_c04.avi,RopeClimbing,14,1
RopeClimbing/v_RopeClimbing_g11_c04.avi,RopeClimbing,14,1
LongJump/v_LongJump_g21_c03.avi,LongJump,12,0
LongJump/v_LongJump_g21_c03.avi,LongJump,12,1
LongJump/v_LongJump_g21_c03.avi,LongJump,12,1
LongJump/v_LongJump_g21_c03.avi,LongJump,12,1
LongJump/v_LongJump_g21_c03.avi,LongJump,12,1
Diving/v_Diving_g08_c06.avi,Diving,6,0
Diving/v_Diving_g08_c06.avi,Diving,6,1
Diving/v_Diving_g08_c06.avi,Diving,6,1
Diving/v_Diving_g08_c06.avi,Diving,6,1
Diving/v_Diving_g08_c06.avi,Diving,6,1
Fencing/v_Fencing_g22_c04.avi,Fencing,7,0
Fencing/v_Fencing_g22_c04.avi,Fencing,7,1
Fencing/v_Fencing_g22_c04.avi,Fencing,7,1
Fencing/v_Fencing_g22_c04.avi,Fencing,7,1
Fencing/v_Fencing_g22_c04.avi,Fencing,7,1
VolleyballSpiking/v_VolleyballSpiking_g18_c01.avi,VolleyballSpiking,23,0
VolleyballSpiking/v_VolleyballSpiking_g18_c01.avi,VolleyballSpiking,23,1
VolleyballSpiking/v_VolleyballSpiking_g18_c01.avi,VolleyballSpiking,23,1
VolleyballSpiking/v_VolleyballSpiking_g18_c01.avi,VolleyballSpiking,23,1
VolleyballSpiking/v_VolleyballSpiking_g18_c01.avi,VolleyballSpiking,23,1
CricketBowling/v_CricketBowling_g17_c01.avi,CricketBowling,5,0
CricketBowling/v_CricketBowling_g17_c01.avi,CricketBowling,5,1
CricketBowling/v_CricketBowling_g17_c01.avi,CricketBowling,5,1
CricketBowling/v_CricketBowling_g17_c01.avi,CricketBowling,5,1
CricketBowling/v_CricketBowling_g17_c01.avi,CricketBowling,5,1
Basketball/v_Basketball_g16_c06.avi,Basketball,1,0
Basketball/v_Basketball_g16_c06.avi,Basketball,1,1
Basketball/v_Basketball_g16_c06.avi,Basketball,1,1
Basketball/v_Basketball_g16_c06.avi,Basketball,1,1
Basketball/v_Basketball_g16_c06.avi,Basketball,1,1
PoleVault/v_PoleVault_g24_c04.avi,PoleVault,13,0
PoleVault/v_PoleVault_g24_c04.avi,PoleVault,13,1
PoleVault/v_PoleVault_g24_c04.avi,PoleVault,13,1
PoleVault/v_PoleVault_g24_c04.avi,PoleVault,13,1
PoleVault/v_PoleVault_g24_c04.avi,PoleVault,13,1
CliffDiving/v_CliffDiving_g14_c04.avi,CliffDiving,4,0
CliffDiving/v_CliffDiving_g14_c04.avi,CliffDiving,4,1
CliffDiving/v_CliffDiving_g14_c04.avi,CliffDiving,4,1
CliffDiving/v_CliffDiving_g14_c04.avi,CliffDiving,4,1
CliffDiving/v_CliffDiving_g14_c04.avi,CliffDiving,4,1
Surfing/v_Surfing_g09_c04.avi,Surfing,20,0
Surfing/v_Surfing_g09_c04.avi,Surfing,20,1
Surfing/v_Surfing_g09_c04.avi,Surfing,20,1
Surfing/v_Surfing_g09_c04.avi,Surfing,20,1
Surfing/v_Surfing_g09_c04.avi,Surfing,20,1
Skiing/v_Skiing_g10_c05.avi,Skiing,17,0
Skiing/v_Skiing_g10_c05.avi,Skiing,17,1
Skiing/v_Skiing_g10_c05.avi,Skiing,17,1
Skiing/v_Skiing_g10_c05.avi,Skiing,17,1
Skiing/v_Skiing_g10_c05.avi,Skiing,17,1
TrampolineJumping/v_TrampolineJumping_g17_c03.avi,TrampolineJumping,22,0
TrampolineJumping/v_TrampolineJumping_g17_c03.avi,TrampolineJumping,22,1
TrampolineJumping/v_TrampolineJumping_g17_c03.avi,TrampolineJumping,22,1
TrampolineJumping/v_TrampolineJumping_g17_c03.avi,TrampolineJumping,22,1
TrampolineJumping/v_TrampolineJumping_g17_c03.avi,TrampolineJumping,22,1
HorseRiding/v_HorseRiding_g10_c05.avi,HorseRiding,10,0
HorseRiding/v_HorseRiding_g10_c05.avi,HorseRiding,10,1
HorseRiding/v_HorseRiding_g10_c05.avi,HorseRiding,10,1
HorseRiding/v_HorseRiding_g10_c05.avi,HorseRiding,10,1
HorseRiding/v_HorseRiding_g10_c05.avi,HorseRiding,10,1
LongJump/v_LongJump_g13_c05.avi,LongJump,12,0
LongJump/v_LongJump_g13_c05.avi,LongJump,12,1
LongJump/v_LongJump_g13_c05.avi,LongJump,12,1
LongJump/v_LongJump_g13_c05.avi,LongJump,12,1
LongJump/v_LongJump_g13_c05.avi,LongJump,12,1
RopeClimbing/v_RopeClimbing_g14_c01.avi,RopeClimbing,14,0
RopeClimbing/v_RopeClimbing_g14_c01.avi,RopeClimbing,14,1
RopeClimbing/v_RopeClimbing_g14_c01.avi,RopeClimbing,14,1
RopeClimbing/v_RopeClimbing_g14_c01.avi,RopeClimbing,14,1
RopeClimbing/v_RopeClimbing_g14_c01.avi,RopeClimbing,14,1
Biking/v_Biking_g16_c03.avi,Biking,3,0
Biking/v_Biking_g16_c03.avi,Biking,3,1
Biking/v_Biking_g16_c03.avi,Biking,3,1
Biking/v_Biking_g16_c03.avi,Biking,3,1
Biking/v_Biking_g16_c03.avi,Biking,3,1
SoccerJuggling/v_SoccerJuggling_g13_c02.avi,SoccerJuggling,19,0
SoccerJuggling/v_SoccerJuggling_g13_c02.avi,SoccerJuggling,19,1
SoccerJuggling/v_SoccerJuggling_g13_c02.avi,SoccerJuggling,19,1
SoccerJuggling/v_SoccerJuggling_g13_c02.avi,SoccerJuggling,19,1
SoccerJuggling/v_SoccerJuggling_g13_c02.avi,SoccerJuggling,19,1
SkateBoarding/v_SkateBoarding_g19_c03.avi,SkateBoarding,16,0
SkateBoarding/v_SkateBoarding_g19_c03.avi,SkateBoarding,16,1
SkateBoarding/v_SkateBoarding_g19_c03.avi,SkateBoarding,16,1
SkateBoarding/v_SkateBoarding_g19_c03.avi,SkateBoarding,16,1
SkateBoarding/v_SkateBoarding_g19_c03.avi,SkateBoarding,16,1
BasketballDunk/v_BasketballDunk_g14_c07.avi,BasketballDunk,2,0
BasketballDunk/v_BasketballDunk_g14_c07.avi,BasketballDunk,2,1
BasketballDunk/v_BasketballDunk_g14_c07.avi,BasketballDunk,2,1
BasketballDunk/v_BasketballDunk_g14_c07.avi,BasketballDunk,2,1
BasketballDunk/v_BasketballDunk_g14_c07.avi,BasketballDunk,2,1
LongJump/v_LongJump_g18_c04.avi,LongJump,12,0
LongJump/v_LongJump_g18_c04.avi,LongJump,12,1
LongJump/v_LongJump_g18_c04.avi,LongJump,12,1
LongJump/v_LongJump_g18_c04.avi,LongJump,12,1
LongJump/v_LongJump_g18_c04.avi,LongJump,12,1
TennisSwing/v_TennisSwing_g17_c05.avi,TennisSwing,21,0
TennisSwing/v_TennisSwing_g17_c05.avi,TennisSwing,21,1
TennisSwing/v_TennisSwing_g17_c05.avi,TennisSwing,21,1
TennisSwing/v_TennisSwing_g17_c05.avi,TennisSwing,21,1
TennisSwing/v_TennisSwing_g17_c05.avi,TennisSwing,21,1
HorseRiding/v_HorseRiding_g15_c01.avi,HorseRiding,10,0
HorseRiding/v_HorseRiding_g15_c01.avi,HorseRiding,10,1
HorseRiding/v_HorseRiding_g15_c01.avi,HorseRiding,10,1
HorseRiding/v_HorseRiding_g15_c01.avi,HorseRiding,10,1
HorseRiding/v_HorseRiding_g15_c01.avi,HorseRiding,10,1
Fencing/v_Fencing_g13_c04.avi,Fencing,7,0
Fencing/v_Fencing_g13_c04.avi,Fencing,7,1
Fencing/v_Fencing_g13_c04.avi,Fencing,7,1
Fencing/v_Fencing_g13_c04.avi,Fencing,7,1
Fencing/v_Fencing_g13_c04.avi,Fencing,7,1
Diving/v_Diving_g25_c03.avi,Diving,6,0
Diving/v_Diving_g25_c03.avi,Diving,6,1
Diving/v_Diving_g25_c03.avi,Diving,6,1
Diving/v_Diving_g25_c03.avi,Diving,6,1
Diving/v_Diving_g25_c03.avi,Diving,6,1
Skijet/v_Skijet_g25_c01.avi,Skijet,18,0
Skijet/v_Skijet_g25_c01.avi,Skijet,18,1
Skijet/v_Skijet_g25_c01.avi,Skijet,18,1
Skijet/v_Skijet_g25_c01.avi,Skijet,18,1
Skijet/v_Skijet_g25_c01.avi,Skijet,18,1
CliffDiving/v_CliffDiving_g17_c01.avi,CliffDiving,4,0
CliffDiving/v_CliffDiving_g17_c01.avi,CliffDiving,4,1
CliffDiving/v_CliffDiving_g17_c01.avi,CliffDiving,4,1
CliffDiving/v_CliffDiving_g17_c01.avi,CliffDiving,4,1
CliffDiving/v_CliffDiving_g17_c01.avi,CliffDiving,4,1
TennisSwing/v_TennisSwing_g08_c04.avi,TennisSwing,21,0
TennisSwing/v_TennisSwing_g08_c04.avi,TennisSwing,21,1
TennisSwing/v_TennisSwing_g08_c04.avi,TennisSwing,21,1
TennisSwing/v_TennisSwing_g08_c04.avi,TennisSwing,21,1
TennisSwing/v_TennisSwing_g08_c04.avi,TennisSwing,21,1
TennisSwing/v_TennisSwing_g11_c06.avi,TennisSwing,21,0
TennisSwing/v_TennisSwing_g11_c06.avi,TennisSwing,21,1
TennisSwing/v_TennisSwing_g11_c06.avi,TennisSwing,21,1
TennisSwing/v_TennisSwing_g11_c06.avi,TennisSwing,21,1
TennisSwing/v_TennisSwing_g11_c06.avi,TennisSwing,21,1
Skijet/v_Skijet_g22_c03.avi,Skijet,18,0
Skijet/v_Skijet_g22_c03.avi,Skijet,18,1
Skijet/v_Skijet_g22_c03.avi,Skijet,18,1
Skijet/v_Skijet_g22_c03.avi,Skijet,18,1
Skijet/v_Skijet_g22_c03.avi,Skijet,18,1
Diving/v_Diving_g18_c02.avi,Diving,6,0
Diving/v_Diving_g18_c02.avi,Diving,6,1
Diving/v_Diving_g18_c02.avi,Diving,6,1
Diving/v_Diving_g18_c02.avi,Diving,6,1
Diving/v_Diving_g18_c02.avi,Diving,6,1
TennisSwing/v_TennisSwing_g22_c03.avi,TennisSwing,21,0
TennisSwing/v_TennisSwing_g22_c03.avi,TennisSwing,21,1
TennisSwing/v_TennisSwing_g22_c03.avi,TennisSwing,21,1
TennisSwing/v_TennisSwing_g22_c03.avi,TennisSwing,21,1
TennisSwing/v_TennisSwing_g22_c03.avi,TennisSwing,21,1
Basketball/v_Basketball_g25_c01.avi,Basketball,1,0
Basketball/v_Basketball_g25_c01.avi,Basketball,1,1
Basketball/v_Basketball_g25_c01.avi,Basketball,1,1
Basketball/v_Basketball_g25_c01.avi,Basketball,1,1
